1, Paris, Lightweight, 1
29371, New York, Light Heavyweight, 0
29372, Seattle, Light Heavyweight, 1
29373, Dublin, Light Heavyweight, 0
29374, New York, Light Heavyweight, 1
29375, Dublin, Light Heavyweight, 1
29376, Denver, Light Heavyweight, 0
29377, Los Angeles, Light Heavyweight, 1
29378, Denver, Light Heavyweight, 0
29379, New York, Light Heavyweight, 1
29380, Paris, Light Heavyweight, 0
29381, Denver, Light Heavyweight, 0
29382, New York, Light Heavyweight, 1
29383, Las Vegas, Light Heavyweight, 0
29384, Dublin, Light Heavyweight, 0
29385, Los Angeles, Light Heavyweight, 0
29386, Los Angeles, Light Heavyweight, 1
29387, Dublin, Light Heavyweight, 1
29388, Paris, Light Heavyweight, 1
29389, London, Light Heavyweight, 0
29390, Denver, Light Heavyweight, 1
29391, Las Vegas, Light Heavyweight, 0
29392, Seattle, Light Heavyweight, 1
29393, Dublin, Light Heavyweight, 1
29394, Dublin, Light Heavyweight, 1
29395, Denver, Light Heavyweight, 0
29396, Las Vegas, Light Heavyweight, 0
29397, Las Vegas, Light Heavyweight, 1
29398, Los Angeles, Light Heavyweight, 0
29399, Denver, Light Heavyweight, 0
29400, New York, Light Heavyweight, 1
29401, Dublin, Light Heavyweight, 1
29402, Dublin, Light Heavyweight, 1
29403, Paris, Light Heavyweight, 1
29404, Seattle, Light Heavyweight, 0
29405, London, Light Heavyweight, 1
29406, Seattle, Light Heavyweight, 0
29407, Seattle, Light Heavyweight, 1
29408, Dublin, Light Heavyweight, 0
29409, Las Vegas, Light Heavyweight, 1
29410, Dublin, Light Heavyweight, 0
29411, New York, Light Heavyweight, 0
29412, Los Angeles, Light Heavyweight, 0
29413, London, Light Heavyweight, 0
29414, Paris, Light Heavyweight, 1
29415, Los Angeles, Light Heavyweight, 1
29416, Las Vegas, Light Heavyweight, 1
29417, Dublin, Light Heavyweight, 1
29418, Los Angeles, Light Heavyweight, 0
29419, Denver, Light Heavyweight, 1
29420, Paris, Light Heavyweight, 0
29421, Las Vegas, Light Heavyweight, 0
29422, London, Light Heavyweight, 0
29423, Paris, Light Heavyweight, 1
29424, Las Vegas, Light Heavyweight, 1
29425, Denver, Light Heavyweight, 0
29426, Seattle, Light Heavyweight, 0
29427, Los Angeles, Light Heavyweight, 0
29428, Denver, Light Heavyweight, 1
29429, Denver, Light Heavyweight, 0
29430, Los Angeles, Light Heavyweight, 0
29431, New York, Light Heavyweight, 1
29432, Denver, Light Heavyweight, 0
29433, Paris, Light Heavyweight, 0
29434, New York, Light Heavyweight, 1
29435, New York, Light Heavyweight, 1
29436, New York, Light Heavyweight, 0
29437, Seattle, Light Heavyweight, 0
29438, New York, Light Heavyweight, 0
29439, Paris, Light Heavyweight, 1
29440, Las Vegas, Light Heavyweight, 1
29441, Seattle, Light Heavyweight, 1
29442, Paris, Light Heavyweight, 0
29443, London, Light Heavyweight, 1
29444, Los Angeles, Light Heavyweight, 1
29445, Seattle, Light Heavyweight, 0
29446, London, Light Heavyweight, 0
29447, Seattle, Light Heavyweight, 1
29448, London, Light Heavyweight, 0
29449, Las Vegas, Light Heavyweight, 1
29450, London, Light Heavyweight, 0
29451, Paris, Light Heavyweight, 0
29452, Paris, Light Heavyweight, 0
29453, Seattle, Light Heavyweight, 1
29454, Seattle, Light Heavyweight, 0
29455, Los Angeles, Light Heavyweight, 1
29456, Las Vegas, Light Heavyweight, 0
29457, Los Angeles, Light Heavyweight, 1
29458, Dublin, Light Heavyweight, 1
29459, Dublin, Light Heavyweight, 1
29460, Denver, Light Heavyweight, 1
29461, Denver, Light Heavyweight, 0
29462, Dublin, Light Heavyweight, 1
29463, Dublin, Light Heavyweight, 0
29464, London, Light Heavyweight, 1
29465, London, Light Heavyweight, 0
29466, New York, Light Heavyweight, 1
29467, Dublin, Light Heavyweight, 1
29468, New York, Light Heavyweight, 0
29469, Las Vegas, Light Heavyweight, 0
29470, London, Light Heavyweight, 0
29471, New York, Light Heavyweight, 0
29472, Los Angeles, Light Heavyweight, 1
29473, London, Light Heavyweight, 1
29474, Seattle, Light Heavyweight, 1
29475, Paris, Light Heavyweight, 0
29476, Denver, Light Heavyweight, 0
29477, London, Light Heavyweight, 1
29478, London, Light Heavyweight, 0
29479, Paris, Light Heavyweight, 0
29480, Las Vegas, Light Heavyweight, 1
29481, Paris, Light Heavyweight, 0
29482, Denver, Light Heavyweight, 1
29483, Los Angeles, Light Heavyweight, 1
29484, Las Vegas, Light Heavyweight, 0
29485, Paris, Light Heavyweight, 1
29486, Denver, Light Heavyweight, 0
29487, Seattle, Light Heavyweight, 1
29488, Seattle, Light Heavyweight, 1
29489, Las Vegas, Light Heavyweight, 1
29490, New York, Light Heavyweight, 1
29491, Paris, Light Heavyweight, 1
29492, New York, Light Heavyweight, 0
29493, Seattle, Light Heavyweight, 0
29494, Dublin, Light Heavyweight, 0
29495, Los Angeles, Light Heavyweight, 0
29496, Dublin, Light Heavyweight, 1
29497, Seattle, Light Heavyweight, 0
29498, Seattle, Light Heavyweight, 0
29499, Dublin, Light Heavyweight, 1
29500, New York, Light Heavyweight, 0
29501, Paris, Light Heavyweight, 1
29502, Las Vegas, Light Heavyweight, 1
29503, Dublin, Light Heavyweight, 1
29504, Denver, Light Heavyweight, 0
29505, Dublin, Light Heavyweight, 1
29506, Denver, Light Heavyweight, 0
29507, Los Angeles, Light Heavyweight, 0
29508, Paris, Light Heavyweight, 0
29509, London, Light Heavyweight, 1
29510, Denver, Light Heavyweight, 0
29511, Denver, Light Heavyweight, 0
29512, Las Vegas, Light Heavyweight, 0
29513, Paris, Light Heavyweight, 0
29514, Seattle, Light Heavyweight, 0
29515, Denver, Light Heavyweight, 0
29516, Denver, Light Heavyweight, 0
29517, Denver, Light Heavyweight, 1
29518, Denver, Light Heavyweight, 0
29519, Los Angeles, Light Heavyweight, 0
29520, Dublin, Light Heavyweight, 1
29521, Denver, Light Heavyweight, 0
29522, New York, Light Heavyweight, 0
29523, London, Light Heavyweight, 0
29524, New York, Light Heavyweight, 0
29525, Paris, Light Heavyweight, 1
29526, New York, Light Heavyweight, 0
29527, London, Light Heavyweight, 1
29528, Paris, Light Heavyweight, 1
29529, Seattle, Light Heavyweight, 1
29530, New York, Light Heavyweight, 0
29531, Las Vegas, Light Heavyweight, 1
29532, New York, Light Heavyweight, 0
29533, Paris, Light Heavyweight, 1
29534, Paris, Light Heavyweight, 0
29535, New York, Light Heavyweight, 1
29536, Dublin, Light Heavyweight, 1
29537, Dublin, Light Heavyweight, 1
29538, London, Light Heavyweight, 1
29539, Seattle, Light Heavyweight, 0
29540, Paris, Light Heavyweight, 0
29541, Las Vegas, Light Heavyweight, 1
29542, New York, Light Heavyweight, 0
29543, Paris, Light Heavyweight, 0
29544, Seattle, Light Heavyweight, 0
29545, London, Light Heavyweight, 0
29546, London, Light Heavyweight, 0
29547, Denver, Light Heavyweight, 0
29548, Los Angeles, Light Heavyweight, 0
29549, Paris, Light Heavyweight, 0
29550, Dublin, Light Heavyweight, 0
29551, Las Vegas, Light Heavyweight, 0
29552, Dublin, Light Heavyweight, 1
29553, Seattle, Light Heavyweight, 0
29554, Dublin, Light Heavyweight, 0
29555, Seattle, Light Heavyweight, 0
29556, Las Vegas, Light Heavyweight, 0
29557, Paris, Light Heavyweight, 1
29558, Denver, Light Heavyweight, 1
29559, London, Light Heavyweight, 1
29560, Seattle, Light Heavyweight, 1
29561, Denver, Light Heavyweight, 1
29562, Denver, Light Heavyweight, 0
29563, New York, Light Heavyweight, 1
29564, Dublin, Light Heavyweight, 1
29565, Paris, Light Heavyweight, 0
29566, Los Angeles, Light Heavyweight, 0
29567, New York, Light Heavyweight, 0
29568, Las Vegas, Light Heavyweight, 1
29569, Dublin, Light Heavyweight, 0
29570, Seattle, Light Heavyweight, 0
29571, Seattle, Light Heavyweight, 0
29572, Dublin, Light Heavyweight, 0
29573, Seattle, Light Heavyweight, 1
29574, New York, Light Heavyweight, 1
29575, Los Angeles, Light Heavyweight, 0
29576, New York, Light Heavyweight, 1
29577, Dublin, Light Heavyweight, 1
29578, New York, Light Heavyweight, 0
29579, New York, Light Heavyweight, 1
29580, Paris, Light Heavyweight, 1
29581, Paris, Light Heavyweight, 1
29582, New York, Light Heavyweight, 1
29583, Los Angeles, Light Heavyweight, 1
29584, Paris, Light Heavyweight, 0
29585, London, Light Heavyweight, 0
29586, Los Angeles, Light Heavyweight, 0
29587, Los Angeles, Light Heavyweight, 0
29588, London, Light Heavyweight, 0
29589, Paris, Light Heavyweight, 1
29590, London, Light Heavyweight, 1
29591, Las Vegas, Light Heavyweight, 0
29592, Seattle, Light Heavyweight, 0
29593, New York, Light Heavyweight, 0
29594, Paris, Light Heavyweight, 1
29595, London, Light Heavyweight, 0
29596, Los Angeles, Light Heavyweight, 0
29597, Denver, Light Heavyweight, 0
29598, Las Vegas, Light Heavyweight, 1
29599, Los Angeles, Light Heavyweight, 0
29600, Dublin, Light Heavyweight, 0
29601, Seattle, Light Heavyweight, 1
29602, Las Vegas, Light Heavyweight, 0
29603, Dublin, Light Heavyweight, 1
29604, New York, Light Heavyweight, 0
29605, Seattle, Light Heavyweight, 0
29606, Paris, Light Heavyweight, 0
29607, London, Light Heavyweight, 0
29608, Paris, Light Heavyweight, 0
29609, Las Vegas, Light Heavyweight, 1
29610, Dublin, Light Heavyweight, 1
29611, Paris, Light Heavyweight, 1
29612, Los Angeles, Light Heavyweight, 1
29613, Las Vegas, Light Heavyweight, 0
29614, Denver, Light Heavyweight, 0
29615, Las Vegas, Light Heavyweight, 1
29616, Paris, Light Heavyweight, 1
29617, Seattle, Light Heavyweight, 1
29618, Denver, Light Heavyweight, 0
29619, Los Angeles, Light Heavyweight, 0
29620, New York, Light Heavyweight, 1
29621, Los Angeles, Light Heavyweight, 1
29622, Las Vegas, Light Heavyweight, 0
29623, New York, Light Heavyweight, 0
29624, Dublin, Light Heavyweight, 1
29625, Denver, Light Heavyweight, 1
29626, Denver, Light Heavyweight, 1
29627, Denver, Light Heavyweight, 0
29628, Dublin, Light Heavyweight, 1
29629, New York, Light Heavyweight, 1
29630, Los Angeles, Light Heavyweight, 1
29631, Paris, Light Heavyweight, 0
29632, New York, Light Heavyweight, 0
29633, Dublin, Light Heavyweight, 0
29634, New York, Light Heavyweight, 0
29635, Denver, Light Heavyweight, 0
29636, Dublin, Light Heavyweight, 0
29637, New York, Light Heavyweight, 0
29638, Seattle, Light Heavyweight, 1
29639, Seattle, Light Heavyweight, 0
29640, New York, Light Heavyweight, 1
29641, London, Light Heavyweight, 1
29642, Denver, Light Heavyweight, 0
29643, Los Angeles, Light Heavyweight, 0
29644, Las Vegas, Light Heavyweight, 1
29645, Denver, Light Heavyweight, 1
29646, Paris, Light Heavyweight, 0
29647, Los Angeles, Light Heavyweight, 0
29648, Dublin, Light Heavyweight, 1
29649, Paris, Light Heavyweight, 1
29650, Los Angeles, Light Heavyweight, 0
29651, Denver, Light Heavyweight, 0
29652, Los Angeles, Light Heavyweight, 1
29653, Los Angeles, Light Heavyweight, 1
29654, Paris, Light Heavyweight, 1
29655, Los Angeles, Light Heavyweight, 1
29656, Los Angeles, Light Heavyweight, 1
29657, New York, Light Heavyweight, 1
29658, London, Light Heavyweight, 1
29659, Paris, Light Heavyweight, 0
29660, New York, Light Heavyweight, 0
29661, Paris, Light Heavyweight, 1
29662, Seattle, Light Heavyweight, 0
29663, Seattle, Light Heavyweight, 0
29664, Los Angeles, Light Heavyweight, 0
29665, Denver, Light Heavyweight, 0
29666, Seattle, Light Heavyweight, 0
29667, Los Angeles, Light Heavyweight, 0
29668, Seattle, Light Heavyweight, 1
29669, Denver, Light Heavyweight, 0
29670, Denver, Light Heavyweight, 0
29671, New York, Light Heavyweight, 0
29672, Denver, Light Heavyweight, 1
29673, Denver, Light Heavyweight, 1
29674, New York, Light Heavyweight, 0
29675, Paris, Light Heavyweight, 1
29676, Las Vegas, Light Heavyweight, 0
29677, New York, Light Heavyweight, 1
29678, Paris, Light Heavyweight, 1
29679, New York, Light Heavyweight, 0
29680, Paris, Light Heavyweight, 0
29681, Los Angeles, Light Heavyweight, 1
29682, Seattle, Light Heavyweight, 0
29683, Denver, Light Heavyweight, 1
29684, Paris, Light Heavyweight, 0
29685, Dublin, Light Heavyweight, 0
29686, Paris, Light Heavyweight, 0
29687, Seattle, Light Heavyweight, 1
29688, London, Light Heavyweight, 1
29689, Las Vegas, Light Heavyweight, 0
29690, Las Vegas, Light Heavyweight, 1
29691, Las Vegas, Light Heavyweight, 1
29692, London, Light Heavyweight, 1
29693, Dublin, Light Heavyweight, 1
29694, Dublin, Light Heavyweight, 0
29695, Seattle, Light Heavyweight, 0
29696, Seattle, Light Heavyweight, 0
29697, New York, Light Heavyweight, 0
29698, Paris, Light Heavyweight, 0
29699, Las Vegas, Light Heavyweight, 0
29700, Dublin, Light Heavyweight, 1
29701, New York, Light Heavyweight, 1
29702, Dublin, Light Heavyweight, 1
29703, Las Vegas, Light Heavyweight, 1
29704, Dublin, Light Heavyweight, 1
29705, London, Light Heavyweight, 1
29706, Paris, Light Heavyweight, 1
29707, Seattle, Light Heavyweight, 1
29708, Denver, Light Heavyweight, 0
29709, Los Angeles, Light Heavyweight, 0
29710, Las Vegas, Light Heavyweight, 1
29711, Seattle, Light Heavyweight, 1
29712, London, Light Heavyweight, 1
29713, Seattle, Light Heavyweight, 0
29714, Dublin, Light Heavyweight, 1
29715, Seattle, Light Heavyweight, 0
29716, Seattle, Light Heavyweight, 1
29717, New York, Light Heavyweight, 0
29718, Los Angeles, Light Heavyweight, 1
29719, Denver, Light Heavyweight, 0
29720, Los Angeles, Light Heavyweight, 0
29721, London, Light Heavyweight, 1
29722, Los Angeles, Light Heavyweight, 1
29723, Paris, Light Heavyweight, 0
29724, London, Light Heavyweight, 0
29725, Seattle, Light Heavyweight, 0
29726, London, Light Heavyweight, 0
29727, London, Light Heavyweight, 0
29728, Dublin, Light Heavyweight, 1
29729, Denver, Light Heavyweight, 0
29730, Dublin, Light Heavyweight, 1
29731, Paris, Light Heavyweight, 1
29732, Denver, Light Heavyweight, 0
29733, Paris, Light Heavyweight, 0
29734, London, Light Heavyweight, 0
29735, Denver, Light Heavyweight, 0
29736, Paris, Light Heavyweight, 0
29737, London, Light Heavyweight, 1
29738, Seattle, Light Heavyweight, 0
29739, Paris, Light Heavyweight, 1
29740, Los Angeles, Light Heavyweight, 0
29741, Los Angeles, Light Heavyweight, 0
29742, London, Light Heavyweight, 0
29743, New York, Light Heavyweight, 1
29744, Denver, Light Heavyweight, 0
29745, Paris, Light Heavyweight, 1
29746, Los Angeles, Light Heavyweight, 1
29747, Seattle, Light Heavyweight, 0
29748, Seattle, Light Heavyweight, 1
29749, Los Angeles, Light Heavyweight, 0
29750, London, Light Heavyweight, 0
29751, New York, Light Heavyweight, 1
29752, Paris, Light Heavyweight, 1
29753, New York, Light Heavyweight, 1
29754, Seattle, Light Heavyweight, 1
29755, Las Vegas, Light Heavyweight, 0
29756, Paris, Light Heavyweight, 0
29757, Denver, Light Heavyweight, 0
29758, New York, Light Heavyweight, 0
29759, Dublin, Light Heavyweight, 1
29760, Seattle, Light Heavyweight, 0
29761, Denver, Light Heavyweight, 1
29762, Seattle, Light Heavyweight, 1
29763, London, Light Heavyweight, 1
29764, Dublin, Light Heavyweight, 0
29765, Seattle, Light Heavyweight, 0
29766, New York, Light Heavyweight, 0
29767, Los Angeles, Light Heavyweight, 1
29768, New York, Light Heavyweight, 0
29769, Dublin, Light Heavyweight, 1
29770, London, Light Heavyweight, 1
29771, Dublin, Light Heavyweight, 1
29772, New York, Light Heavyweight, 1
29773, New York, Light Heavyweight, 1
29774, Paris, Light Heavyweight, 0
29775, Las Vegas, Light Heavyweight, 0
29776, Seattle, Light Heavyweight, 0
29777, Dublin, Light Heavyweight, 0
29778, London, Light Heavyweight, 1
29779, Seattle, Light Heavyweight, 0
29780, Seattle, Light Heavyweight, 1
29781, Las Vegas, Light Heavyweight, 1
29782, Los Angeles, Light Heavyweight, 0
29783, Paris, Light Heavyweight, 0
29784, London, Light Heavyweight, 1
29785, Los Angeles, Light Heavyweight, 1
29786, Paris, Light Heavyweight, 0
29787, Denver, Light Heavyweight, 0
29788, Las Vegas, Light Heavyweight, 1
29789, Seattle, Light Heavyweight, 0
29790, Dublin, Light Heavyweight, 1
29791, Paris, Light Heavyweight, 0
29792, Las Vegas, Light Heavyweight, 0
29793, Seattle, Light Heavyweight, 0
29794, Dublin, Light Heavyweight, 0
29795, Seattle, Light Heavyweight, 1
29796, Dublin, Light Heavyweight, 1
29797, New York, Light Heavyweight, 1
29798, Dublin, Light Heavyweight, 0
29799, New York, Light Heavyweight, 1
29800, New York, Light Heavyweight, 0
29801, Denver, Light Heavyweight, 0
29802, Dublin, Light Heavyweight, 0
29803, Dublin, Light Heavyweight, 0
29804, Dublin, Light Heavyweight, 1
29805, New York, Light Heavyweight, 0
29806, Seattle, Light Heavyweight, 1
29807, Denver, Light Heavyweight, 0
29808, Seattle, Light Heavyweight, 1
29809, Las Vegas, Light Heavyweight, 1
29810, Los Angeles, Light Heavyweight, 1
29811, Las Vegas, Light Heavyweight, 1
29812, London, Light Heavyweight, 1
29813, London, Light Heavyweight, 0
29814, Los Angeles, Light Heavyweight, 0
29815, London, Light Heavyweight, 0
29816, Dublin, Light Heavyweight, 1
29817, Las Vegas, Light Heavyweight, 1
29818, Denver, Light Heavyweight, 0
29819, Dublin, Light Heavyweight, 1
29820, Dublin, Light Heavyweight, 0
29821, Los Angeles, Light Heavyweight, 0
29822, Seattle, Light Heavyweight, 0
29823, London, Light Heavyweight, 1
29824, Paris, Light Heavyweight, 0
29825, Dublin, Light Heavyweight, 1
29826, New York, Light Heavyweight, 0
29827, London, Light Heavyweight, 0
29828, Seattle, Light Heavyweight, 1
29829, Dublin, Light Heavyweight, 1
29830, London, Light Heavyweight, 1
29831, Denver, Light Heavyweight, 1
29832, New York, Light Heavyweight, 0
29833, Paris, Light Heavyweight, 1
29834, Seattle, Light Heavyweight, 1
29835, Dublin, Light Heavyweight, 0
29836, Seattle, Light Heavyweight, 1
29837, Denver, Light Heavyweight, 0
29838, New York, Light Heavyweight, 0
29839, Dublin, Light Heavyweight, 0
29840, Seattle, Light Heavyweight, 1
29841, London, Light Heavyweight, 0
29842, Las Vegas, Light Heavyweight, 0
29843, Las Vegas, Light Heavyweight, 0
29844, Las Vegas, Light Heavyweight, 0
29845, Los Angeles, Light Heavyweight, 1
29846, Los Angeles, Light Heavyweight, 1
29847, Denver, Light Heavyweight, 0
29848, Paris, Light Heavyweight, 1
29849, Dublin, Light Heavyweight, 1
29850, New York, Light Heavyweight, 1
29851, Los Angeles, Light Heavyweight, 0
29852, Dublin, Light Heavyweight, 0
29853, Denver, Light Heavyweight, 1
29854, Seattle, Light Heavyweight, 1
29855, London, Light Heavyweight, 1
29856, New York, Light Heavyweight, 1
29857, New York, Light Heavyweight, 1
29858, Paris, Light Heavyweight, 1
29859, Seattle, Light Heavyweight, 0
29860, London, Light Heavyweight, 0
29861, Los Angeles, Light Heavyweight, 1
29862, Seattle, Light Heavyweight, 0
29863, New York, Light Heavyweight, 1
29864, New York, Light Heavyweight, 1
29865, New York, Light Heavyweight, 0
29866, New York, Light Heavyweight, 1
